,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,
0,0,7.97643e-63,-3.65471e-59,3.85889e-55,9.94527e-52,7.97234e-49,3.18725e-46,7.64845e-44,1.22129e-41,1.38708e-39,1.17443e-37,7.67776e-36,3.98264e-34,1.67548e-32,5.82045e-31,1.695e-29,4.19149e-28,8.89981e-27,1.63846e-25,2.63802e-24,3.74326e-23,4.71372e-22,5.30095e-21,5.35453e-20,4.8839e-19,4.0422e-18,3.04967e-17,2.10629e-16,1.33706e-15,7.83027e-15,4.24561e-14,2.13845e-13,1.00377e-12,4.40422e-12,1.81156e-11,7.00462e-11,2.55275e-10,8.79052e-10,2.86716e-09,8.87812e-09,2.61565e-08,7.34762e-08,1.97197e-07,5.06622e-07,1.24825e-06,2.9548e-06,6.73131e-06,1.47817e-05,3.13383e-05,6.42397e-05,0.000127504,0.000245375,0.000458444,0.000832589,0.00147156,0.0025341,0.00425633,0.00698011,0.0111875,0.0175411,0.0269294,0.0405146,0.059782,0.086585,0.123184,0.172271,0.236983,0.320886,0.427941,0.562438,0.728907,0.93199,1.17631,1.46627,1.80594,2.19879,2.64756,3.15409,3.71914,4.34228,5.02183,5.75478,6.53682,7.36237,8.22468,9.11595,10.0275,10.9499,11.8734,12.7879,13.6833,14.5495,15.3773,16.1577,16.8825,17.5447,18.1382,18.6578,19.0997,19.4614,19.7412,19.9388,20.0549,20.0911,20.0501,19.9352,19.7504,19.5003,19.19,18.8247,18.4101,17.9518,17.4556,16.9271,16.3719,15.7952,15.2021,14.5975,13.9857,13.371,12.7571,12.1474,11.545,10.9525,10.3723,9.80642,9.25647,8.72387,8.20973,7.71489,7.23996,6.78536,6.35129,5.93778,5.54475,5.17194,4.81903,4.48557,4.17104,3.87488,3.59645,3.33508,3.09009,2.86076,2.64637,2.4462,2.25953,2.08563,1.92382,1.77341,1.63374,1.50415,1.38403,1.27278,1.16984,1.07466,0.986723,0.905534,0.830629,0.761569,0.697938,0.639347,0.585427,0.535836,0.49025,0.448368,0.409909,0.374608,0.342222,0.312522,0.285297,0.260348,0.237495,0.216566,0.197404,0.179864,0.163811,0.149119,0.135674,0.123367,0.1121,0.101781,0.092325,0.0836527,0.0756909,0.0683716,0.0616311,0.0554102,0.0496534,0.0443083,0.0393258,0.0346592,0.0302641,0.0260978,0.0221193,0.0182887,0.0145669,0.0109154,0.00729609,0.00367051,0,
1,0,4.49659e-63,-2.08223e-59,2.22222e-55,5.78945e-52,4.6919e-49,1.89655e-46,4.60201e-44,7.43118e-42,8.53568e-40,7.30963e-38,4.83351e-36,2.5362e-34,1.07934e-32,3.79312e-31,1.11749e-29,2.79565e-28,6.00534e-27,1.11849e-25,1.82182e-24,2.61512e-23,3.33118e-22,3.78927e-21,3.87131e-20,3.57107e-19,2.9888e-18,2.27997e-17,1.59197e-16,1.02151e-15,6.04608e-15,3.31259e-14,1.68569e-13,7.99244e-13,3.54151e-12,1.4708e-11,5.74077e-11,2.11143e-10,7.33605e-10,2.41364e-09,7.53716e-09,2.23884e-08,6.33921e-08,1.71445e-07,4.43742e-07,1.10119e-06,2.62475e-06,6.01937e-06,1.33033e-05,2.83783e-05,5.85173e-05,0.000116808,0.000226018,0.000424486,0.000774774,0.00137593,0.00238024,0.00401534,0.00661227,0.0106399,0.0167455,0.0258001,0.0389479,0.057656,0.083762,0.119514,0.167598,0.231154,0.313761,0.419406,0.552422,0.717393,0.919033,1.16204,1.45094,1.78987,2.18242,2.63144,3.13885,3.7055,4.33103,5.01379,5.75078,6.53769,7.36887,8.2375,9.13568,10.0546,10.9847,11.916,12.8383,13.7412,14.6146,15.449,16.2352,16.9651,17.6314,18.2278,18.7493,19.1921,19.5533,19.8316,20.0266,20.1391,20.1707,20.1243,20.0032,19.8117,19.5543,19.2363,18.8632,18.4406,17.9743,17.4701,16.9338,16.371,15.7871,15.1872,14.5762,13.9586,13.3385,12.7197,12.1057,11.4994,10.9037,10.3207,9.7525,9.20073,8.66676,8.15166,7.65626,7.18112,6.72663,6.29296,5.88012,5.48798,5.11627,4.76462,4.43257,4.11958,3.82505,3.54832,3.28872,3.04554,2.81804,2.60549,2.40715,2.2223,2.05021,1.89017,1.74149,1.6035,1.47555,1.35702,1.24731,1.14584,1.05207,0.965488,0.885594,0.811925,0.744041,0.681528,0.623997,0.571083,0.522441,0.477753,0.436717,0.399055,0.364504,0.332824,0.303786,0.277182,0.252816,0.230508,0.210089,0.191405,0.174311,0.158675,0.144373,0.131292,0.119325,0.108376,0.0983535,0.0891747,0.0807617,0.0730429,0.0659513,0.0594248,0.0534053,0.0478385,0.0426734,0.037862,0.0333587,0.0291201,0.0251049,0.0212729,0.0175854,0.0140045,0.0104927,0.00701288,0.00352784,0,
2,0,2.51857e-63,-1.17876e-59,1.27162e-55,3.34912e-52,2.74417e-49,1.1216e-46,2.75217e-44,4.49446e-42,5.22139e-40,4.52277e-38,3.02526e-36,1.60583e-34,6.91372e-33,2.45813e-31,7.32691e-30,1.85454e-28,4.03059e-27,7.59521e-26,1.25164e-24,1.81769e-23,2.34241e-22,2.69544e-21,2.78553e-20,2.59888e-19,2.19978e-18,1.6969e-17,1.19797e-16,7.77101e-16,4.64907e-15,2.57419e-14,1.32358e-13,6.33973e-13,2.83732e-12,1.18989e-11,4.68879e-11,1.74062e-10,6.10272e-10,2.02564e-09,6.37991e-09,1.9109e-08,5.45442e-08,1.4867e-07,3.87708e-07,9.69165e-07,2.32635e-06,5.3713e-06,1.19486e-05,2.56488e-05,5.32084e-05,0.000106826,0.000207853,0.000392448,0.000719947,0.00128479,0.00223292,0.00378355,0.00625699,0.0101089,0.0159708,0.0246965,0.0374113,0.055564,0.080975,0.115879,0.162957,0.225348,0.306645,0.410862,0.54237,0.705809,0.905966,1.14763,1.4354,1.77354,2.16575,2.61498,3.12324,3.69148,4.31938,5.00536,5.74643,6.53824,7.37512,8.25016,9.15535,10.0817,11.0197,11.9589,12.8891,13.7997,14.6804,15.5215,16.3137,17.0487,17.7191,18.3186,18.842,19.2855,19.6463,19.923,20.1153,20.224,20.251,20.199,20.0716,19.8731,19.6084,19.2826,18.9014,18.4707,17.9962,17.484,16.9398,16.3694,15.7782,15.1715,14.554,13.9305,13.305,12.6813,12.063,11.4529,10.8539,10.2682,9.69776,9.14423,8.60894,8.09295,7.59704,7.12175,6.66743,6.23423,5.82211,5.43092,5.06036,4.71003,4.37945,4.06804,3.77518,3.5002,3.2424,3.00105,2.77541,2.56473,2.36825,2.18524,2.01497,1.85671,1.70977,1.57348,1.44718,1.33023,1.22206,1.12206,1.02971,0.944483,0.865882,0.793445,0.726734,0.665334,0.608858,0.556942,0.509245,0.465447,0.425251,0.388379,0.354573,0.32359,0.295208,0.269218,0.245428,0.223658,0.203743,0.18553,0.168877,0.153651,0.139733,0.12701,0.115377,0.10474,0.0950084,0.0861015,0.0779429,0.070462,0.0635933,0.0572761,0.0514535,0.0460724,0.041083,0.0364384,0.0320942,0.0280082,0.02414,0.0204506,0.0169023,0.0134583,0.0100822,0.00673788,0.00338932,0,
3,0,1.40143e-63,-6.62966e-60,7.22978e-56,1.92507e-52,1.59486e-49,6.59157e-47,1.63571e-44,2.70166e-42,3.17466e-40,2.78168e-38,1.88228e-36,1.01081e-34,4.40304e-33,1.58392e-31,4.77696e-30,1.22343e-28,2.69046e-27,5.12992e-26,8.55377e-25,1.25688e-23,1.63874e-22,1.90778e-21,1.99446e-20,1.88229e-19,1.61147e-18,1.25715e-17,8.97456e-17,5.88595e-16,3.55967e-15,1.99213e-14,1.0351e-13,5.00922e-13,2.26458e-12,9.59129e-12,3.81612e-11,1.43006e-10,5.06014e-10,1.69466e-09,5.38403e-09,1.62628e-08,4.68012e-08,1.28579e-07,3.37892e-07,8.50913e-07,2.05715e-06,4.78253e-06,1.07096e-05,2.31363e-05,4.82913e-05,9.75262e-05,0.000190831,0.000362263,0.000668021,0.00119804,0.00209203,0.00356086,0.00591413,0.00959426,0.0152172,0.0236187,0.0359053,0.0535065,0.078225,0.112282,0.158349,0.219568,0.299542,0.402309,0.532282,0.694157,0.892791,1.13306,1.41966,1.75697,2.14879,2.59818,3.10726,3.67705,4.30733,4.99653,5.7417,6.53847,7.38112,8.26266,9.17497,10.109,11.0548,12.0022,12.9404,13.8588,14.7469,15.5948,16.3931,17.1333,17.8079,18.4105,18.9358,19.38,19.7403,20.0153,20.2048,20.3097,20.3318,20.2742,20.1404,19.9348,19.6625,19.3288,18.9394,18.5004,18.0176,17.4972,16.9451,16.367,15.7684,15.1548,14.5309,13.9014,13.2705,12.642,12.0193,11.4055,10.8032,10.2148,9.64219,9.08695,8.55041,8.03359,7.53723,7.06186,6.60778,6.1751,5.76377,5.37359,5.00423,4.65528,4.3262,4.01642,3.72527,3.45208,3.19612,2.95664,2.73289,2.5241,2.3295,2.14835,1.97991,1.82345,1.67827,1.54368,1.41902,1.30368,1.19704,1.09852,1.00759,0.923708,0.846398,0.775191,0.709647,0.649356,0.59393,0.543007,0.496247,0.453334,0.413971,0.377883,0.344812,0.314521,0.286787,0.261404,0.238183,0.216945,0.197527,0.179778,0.163558,0.148738,0.135197,0.122825,0.111521,0.10119,0.0917446,0.0831045,0.0751951,0.0679472,0.0612968,0.0551843,0.0495541,0.0443543,0.0395364,0.0350545,0.0308654,0.0269279,0.0232027,0.0196519,0.016239,0.012928,0.00968363,0.00647094,0.00325486,0,
4,0,7.74606e-64,-3.70406e-60,4.08355e-56,1.09935e-52,9.2094e-50,3.84916e-47,9.66035e-45,1.61386e-42,1.91831e-40,1.7004e-38,1.16407e-36,6.32476e-35,2.7876e-33,1.01469e-31,3.09662e-30,8.02529e-29,1.78592e-27,3.44586e-26,5.8142e-25,8.64488e-24,1.14049e-22,1.3434e-21,1.42091e-20,1.35661e-19,1.17483e-18,9.26998e-18,6.6925e-17,4.43828e-16,2.71371e-15,1.53516e-14,8.06166e-14,3.94218e-13,1.80049e-12,7.70232e-12,3.09466e-11,1.17083e-10,4.1816e-10,1.41318e-09,4.52953e-09,1.37993e-08,4.00429e-08,1.10901e-07,2.93712e-07,7.45237e-07,1.81479e-06,4.24875e-06,9.57868e-06,2.08278e-05,4.37448e-05,8.8875e-05,0.000174905,0.000333863,0.000618905,0.00111557,0.00195742,0.00334712,0.00558359,0.00909602,0.0144845,0.0225669,0.0344303,0.0514841,0.0755131,0.108723,0.153777,0.213815,0.292453,0.393752,0.522163,0.682439,0.87951,1.11833,1.40372,1.74014,2.13152,2.58102,3.09088,3.66221,4.29485,4.98729,5.73658,6.53836,7.38685,8.27498,9.19452,10.1362,11.0902,12.0457,12.9921,13.9185,14.8142,15.6691,16.4736,17.219,17.8978,18.5035,19.0308,19.4756,19.8354,20.1087,20.2953,20.3962,20.4134,20.3499,20.2095,19.9967,19.7166,19.3748,18.9772,18.5297,18.0385,17.5098,16.9496,16.3637,15.7578,15.1371,14.5068,13.8713,13.235,12.6016,11.9746,11.3571,10.7516,10.1606,9.5858,9.02891,8.49117,7.97358,7.47684,7.00145,6.54767,6.11558,5.70509,5.31598,4.94789,4.60036,4.27285,3.96473,3.67535,3.40399,3.1499,2.91232,2.69048,2.4836,2.29091,2.11164,1.94505,1.7904,1.64697,1.5141,1.3911,1.27736,1.17225,1.07521,0.985693,0.903168,0.827146,0.757163,0.692784,0.633596,0.579214,0.529277,0.483449,0.441413,0.402876,0.367564,0.335223,0.305616,0.278523,0.25374,0.23108,0.210367,0.19144,0.174149,0.158356,0.143933,0.130764,0.118738,0.107757,0.0977264,0.0885614,0.0801828,0.0725175,0.0654978,0.0590609,0.0531485,0.0477063,0.0426835,0.0380329,0.0337096,0.0296715,0.0258786,0.0222926,0.0188766,0.0155952,0.0124133,0.00929691,0.00621194,0.00312441,0,
5,0,4.25239e-64,-2.05557e-60,2.29109e-56,6.23651e-53,5.28307e-50,2.23314e-47,5.66865e-45,9.57925e-43,1.15186e-40,1.03296e-38,7.1548e-37,3.93344e-35,1.75426e-33,6.46181e-32,1.99563e-30,5.23402e-29,1.17876e-27,2.30171e-26,3.93032e-25,5.91386e-24,7.89521e-23,9.41046e-22,1.00712e-20,9.72846e-20,8.52308e-19,6.80276e-18,4.96738e-17,3.33139e-16,2.0596e-15,1.1779e-14,6.25228e-14,3.08978e-13,1.42584e-12,6.16171e-12,2.50031e-11,9.55161e-11,3.44371e-10,1.17456e-09,3.79852e-09,1.16733e-08,3.41604e-08,9.53849e-08,2.54625e-07,6.51022e-07,1.59711e-06,3.76583e-06,8.54839e-06,1.87107e-05,3.95484e-05,8.08408e-05,0.000160027,0.000307181,0.00057251,0.00103726,0.00182898,0.00314219,0.00526524,0.00861408,0.0137729,0.0215414,0.0329865,0.0494976,0.0728401,0.105204,0.149242,0.208093,0.28538,0.385191,0.512014,0.670657,0.866123,1.10346,1.38758,1.72306,2.11394,2.56352,3.07412,3.64695,4.28194,4.97762,5.73107,6.53791,7.3923,8.28712,9.214,10.1636,11.1257,12.0897,13.0444,13.9789,14.8823,15.7442,16.555,17.3058,17.9889,18.5977,19.1269,19.5724,19.9316,20.2031,20.3867,20.4835,20.4956,20.4261,20.2789,20.0587,19.7708,19.4208,19.0146,18.5586,18.0589,17.5217,16.9533,16.3596,15.7462,15.1185,14.4816,13.8402,13.1984,12.5602,11.9289,11.3077,10.6991,10.1054,9.52857,8.97009,8.43122,7.91292,7.41587,6.94052,6.48711,6.05568,5.6461,5.25812,4.89135,4.5453,4.21939,3.913,3.62542,3.35592,3.10374,2.86809,2.64819,2.44325,2.25248,2.07511,1.91038,1.75755,1.6159,1.48474,1.36341,1.25127,1.14771,1.05215,0.96404,0.882863,0.808126,0.739365,0.676144,0.618053,0.56471,0.515754,0.47085,0.429685,0.391967,0.357424,0.325805,0.296874,0.270415,0.246225,0.224119,0.203924,0.18548,0.16864,0.153268,0.139237,0.126433,0.114748,0.104083,0.0943476,0.0854576,0.0773354,0.0699093,0.0631129,0.0568848,0.0511679,0.0459093,0.0410593,0.0365717,0.032403,0.028512,0.0248598,0.0214091,0.0181242,0.0149705,0.0119141,0.0089218,0.00596073,0.00299788,0,
6,0,2.31832e-64,-1.13291e-60,1.27669e-56,3.51409e-53,3.01047e-50,1.28702e-47,3.30457e-45,5.64903e-43,6.87211e-41,6.23526e-39,4.37002e-37,2.4311e-35,1.09722e-33,4.09018e-32,1.27842e-30,3.39351e-29,7.73506e-28,1.52868e-26,2.64192e-25,4.02327e-24,5.43591e-23,6.5569e-22,7.10103e-21,6.94071e-20,6.15228e-19,4.96774e-18,3.6693e-17,2.48889e-16,1.55604e-15,8.99782e-15,4.82813e-14,2.41157e-13,1.12458e-12,4.90991e-12,2.01245e-11,7.76368e-11,2.82601e-10,9.72912e-10,3.17508e-09,9.84385e-09,2.90545e-08,8.18042e-08,2.20134e-07,5.67227e-07,1.40203e-06,3.32987e-06,7.61172e-06,1.67728e-05,3.56823e-05,7.33923e-05,0.000146151,0.000282152,0.000528747,0.000962997,0.00170656,0.00294592,0.00495894,0.00814833,0.0130823,0.0205421,0.0315744,0.0475475,0.070207,0.101726,0.144745,0.202402,0.278327,0.37663,0.501837,0.658813,0.852633,1.08843,1.37123,1.70572,2.09606,2.54565,3.05695,3.63127,4.26859,4.96752,5.72515,6.53709,7.39747,8.29906,9.2334,10.191,11.1615,12.1339,13.0972,14.0399,14.9511,15.8203,16.6374,17.3937,18.0811,18.6931,19.2242,19.6704,20.0289,20.2985,20.479,20.5715,20.5784,20.5028,20.3487,20.121,19.825,19.4666,19.0518,18.587,18.0786,17.533,16.9563,16.3546,15.7337,15.0989,14.4555,13.808,13.1608,12.5177,11.8822,11.2573,10.6456,10.0494,9.47051,8.91049,8.37056,7.85162,7.35432,6.87909,6.42611,5.9954,5.58679,5.2,4.83461,4.49009,4.16585,3.86122,3.57548,3.30788,3.05764,2.82396,2.60603,2.40306,2.21423,2.03878,1.87592,1.72492,1.58506,1.45563,1.33596,1.22543,1.12341,1.02932,0.942627,0.862796,0.78934,0.721796,0.659729,0.60273,0.550419,0.502437,0.45845,0.418148,0.381242,0.347461,0.316556,0.288295,0.262462,0.238858,0.217299,0.197615,0.179647,0.163252,0.148293,0.134648,0.122203,0.110852,0.100498,0.0910527,0.0824323,0.0745613,0.0673694,0.0607915,0.0547675,0.0492418,0.0441624,0.039481,0.0351524,0.0311342,0.0273864,0.0238711,0.020552,0.0173943,0.0143646,0.0114299,0.00855807,0.00571717,0.00287522,0,
7,0,1.255e-64,-6.2004e-61,7.06502e-57,1.9665e-53,1.7038e-50,7.36747e-48,1.91357e-45,3.30932e-43,4.07316e-41,3.73946e-39,2.65206e-37,1.49306e-35,6.8198e-34,2.57303e-32,8.13992e-31,2.187e-29,5.04577e-28,1.00936e-26,1.76569e-25,2.72164e-24,3.72191e-23,4.54377e-22,4.98009e-21,4.92589e-20,4.41819e-19,3.60952e-18,2.69716e-17,1.85056e-16,1.17012e-15,6.84211e-15,3.71193e-14,1.87417e-13,8.83284e-13,3.89669e-12,1.61348e-11,6.28673e-11,2.31071e-10,8.03073e-10,2.64507e-09,8.2744e-09,2.46356e-08,6.99498e-08,1.89778e-07,4.92887e-07,1.22761e-06,2.9372e-06,6.76197e-06,1.50026e-05,3.2127e-05,6.64988e-05,0.00013323,0.000258708,0.000487525,0.000892671,0.00159002,0.00275817,0.00466454,0.00769866,0.0124127,0.0195692,0.0301942,0.0456345,0.0676147,0.0982899,0.140289,0.196745,0.271295,0.368071,0.491636,0.64691,0.839041,1.07326,1.35468,1.68811,2.07785,2.52742,3.03938,3.61514,4.25479,4.95697,5.71881,6.53591,7.40234,8.31081,9.25272,10.2184,11.1974,12.1785,13.1504,14.1016,15.0208,15.8972,16.7209,17.4827,18.1745,18.7897,19.3227,19.7695,20.1273,20.3949,20.5722,20.6604,20.6619,20.58,20.4188,20.1834,19.8792,19.5122,19.0886,18.615,18.0978,17.5435,16.9584,16.3487,15.7202,15.0783,14.4283,13.7748,13.1221,12.4742,11.8345,11.2059,10.5912,9.99245,9.4116,8.85012,8.30918,7.78967,7.2922,6.81715,6.36467,5.93475,5.52718,5.14164,4.77768,4.43475,4.11222,3.8094,3.52555,3.2599,3.01163,2.77994,2.56401,2.36302,2.17616,2.00264,1.84167,1.69252,1.55444,1.42674,1.30875,1.19983,1.09935,1.00674,0.921457,0.84297,0.770791,0.704459,0.64354,0.587628,0.536341,0.489326,0.44625,0.406804,0.370702,0.337675,0.307477,0.279878,0.254664,0.231638,0.210619,0.191438,0.173941,0.157982,0.143431,0.130166,0.118073,0.107051,0.0970023,0.0878406,0.0794845,0.0718596,0.0648968,0.0585327,0.0527083,0.0473692,0.0424647,0.0379477,0.0337741,0.0299025,0.0262941,0.0229118,0.0197206,0.0166866,0.0137772,0.0109606,0.00820554,0.00548112,0.00275634,0,
8,0,6.74511e-65,-3.36933e-61,3.8821e-57,1.09277e-53,9.57597e-51,4.18852e-48,1.10055e-45,1.92562e-43,2.39811e-41,2.22787e-39,1.59898e-37,9.1106e-36,4.21188e-34,1.60845e-32,5.15064e-31,1.40082e-29,3.27161e-28,6.62503e-27,1.17316e-25,1.83051e-24,2.53393e-23,3.1312e-22,3.47356e-21,3.47725e-20,3.15625e-19,2.60921e-18,1.97264e-17,1.36922e-16,8.7572e-16,5.17871e-15,2.84089e-14,1.45013e-13,6.90809e-13,3.07981e-12,1.28845e-11,5.07113e-11,1.88235e-10,6.60508e-10,2.19594e-09,6.93217e-09,2.08224e-08,5.96316e-08,1.63133e-07,4.27102e-07,1.07206e-06,2.58432e-06,5.99274e-06,1.33888e-05,2.8864e-05,6.01307e-05,0.000121218,0.000236784,0.000448753,0.000826162,0.00147923,0.00257877,0.0043819,0.00726496,0.011764,0.0186227,0.0288462,0.043759,0.0650641,0.0948979,0.135876,0.191124,0.264288,0.359517,0.481413,0.634949,0.825349,1.05793,1.33792,1.67025,2.05933,2.50881,3.02138,3.59856,4.24052,4.94596,5.71204,6.53434,7.4069,8.32234,9.27194,10.2459,11.2335,12.2235,13.2042,14.164,15.0913,15.9752,16.8055,17.5729,18.2692,18.8876,19.4225,19.8699,20.2269,20.4924,20.6664,20.7502,20.7461,20.6577,20.4893,20.246,19.9334,19.5576,19.1251,18.6425,18.1164,17.5533,16.9597,16.3419,15.7057,15.0566,14.4,13.7404,13.0824,12.4296,11.7857,11.1535,10.5358,9.93461,9.35185,8.78896,8.24709,7.72708,7.22951,6.75471,6.30281,5.87374,5.46727,5.08304,4.72058,4.37929,4.05852,3.75756,3.47564,3.21197,2.96571,2.73605,2.52214,2.32316,2.13828,1.9667,1.80764,1.66034,1.52406,1.39811,1.28179,1.17447,1.07554,0.984411,0.900532,0.823385,0.75248,0.687355,0.627578,0.572745,0.522478,0.476422,0.434249,0.395652,0.360346,0.328066,0.298567,0.271622,0.247019,0.224564,0.204078,0.185394,0.168359,0.152831,0.138681,0.125788,0.114042,0.103342,0.0935934,0.0847102,0.0766132,0.0692292,0.0624907,0.0563356,0.0507062,0.0455494,0.0408156,0.0364588,0.0324362,0.0287074,0.0252345,0.0219816,0.0189145,0.0160005,0.0132079,0.0105058,0.00786398,0.00525244,0.00264119,0,
9,0,3.59874e-65,-1.81764e-61,2.11782e-57,6.02917e-54,5.34404e-51,2.36458e-48,6.28571e-46,1.11279e-43,1.40232e-41,1.31839e-39,9.57645e-38,5.52268e-36,2.58433e-34,9.99022e-33,3.23848e-31,8.91642e-30,2.10819e-28,4.32196e-27,7.74813e-26,1.22391e-24,1.71515e-23,2.14551e-22,2.40926e-21,2.4412e-20,2.24266e-19,1.87622e-18,1.43535e-17,1.008e-16,6.52188e-16,3.90105e-15,2.16418e-14,1.11699e-13,5.37918e-13,2.42387e-12,1.02468e-11,4.07439e-11,1.52754e-10,5.41254e-10,1.81662e-09,5.78793e-09,1.75421e-08,5.06767e-08,1.3981e-07,3.69043e-07,9.33671e-07,2.26795e-06,5.29796e-06,1.19208e-05,2.58751e-05,5.42588e-05,0.000110072,0.000216316,0.000412343,0.000763352,0.00137404,0.00240757,0.00411083,0.00684709,0.0111363,0.0177029,0.0275307,0.0419217,0.0625563,0.0915509,0.131506,0.185541,0.257307,0.35097,0.471171,0.622934,0.811558,1.04245,1.32096,1.65212,2.04048,2.48982,3.00296,3.58152,4.22577,4.93447,5.70481,6.53237,7.41114,8.33364,9.29106,10.2734,11.2698,12.2688,13.2585,14.227,15.1626,16.0541,16.8911,17.6642,18.3651,18.9867,19.5236,19.9715,20.3277,20.5911,20.7616,20.8407,20.8309,20.7359,20.5601,20.3087,19.9875,19.6029,19.1613,18.6695,18.1343,17.5623,16.9602,16.3341,15.6901,15.0339,14.3706,13.705,13.0415,12.384,11.7358,11.1001,10.4794,9.87586,9.29125,8.72703,8.18429,7.66386,7.16625,6.69178,6.24052,5.81238,5.40708,5.02423,4.66331,4.32372,4.00476,3.70571,3.42576,3.1641,2.91989,2.69228,2.48042,2.28347,2.10059,1.93098,1.77384,1.6284,1.49393,1.36972,1.25508,1.14937,1.05198,0.962329,0.879856,0.804045,0.734407,0.670484,0.611844,0.558084,0.508828,0.463725,0.422447,0.384691,0.350174,0.318633,0.289825,0.263526,0.239527,0.217636,0.197675,0.17948,0.1629,0.147797,0.134041,0.121515,0.110109,0.0997255,0.0902707,0.0816606,0.0738173,0.0666692,0.0601501,0.0541993,0.0487604,0.0437815,0.0392141,0.0350136,0.031138,0.027548,0.0242069,0.0210798,0.0181333,0.0153357,0.0126564,0.0100653,0.00753319,0.00503099,0.00252968,0,
